Date,Hospital_ID,Hospital_Name,City,State,Disease_Type,Season,Patient_Count,ICU_Required,Beds_Required,Available_Beds,Oxygen_Cylinders_Required,Doctors_Required,Nurses_Required,Ventilators_Required,Medicine_1,Medicine_2,Medicine_3,Medicine_Units_Required,Occupancy_Rate,Emergency_Level
2024-05-26,1008,"Weaver, Evans and Taylor Hospital",Duranburgh,New Jersey,Typhoid,Winter,382,33,272,105,122,41,78,23,Ciprofloxacin,Azithromycin,ORS,1910,259.05,HIGH
2024-05-27,1053,"Sparks, Carney and Baker Hospital",Brianburgh,Mississippi,Malaria,Winter,455,56,424,126,133,41,69,34,Chloroquine,Artemisinin,Primaquine,1365,336.51,HIGH
2024-05-28,1018,Hoffman Group Hospital,Padillahaven,West Virginia,Pneumonia,Rainy,212,43,162,592,82,11,32,17,Amoxicillin,Azithromycin,Cough Syrup,636,27.36,LOW
2024-05-29,1049,Nolan LLC Hospital,East Emilychester,Nevada,Malaria,Rainy,245,40,168,358,95,19,55,21,Chloroquine,Artemisinin,Primaquine,490,46.93,LOW
2024-05-30,1026,Moore LLC Hospital,Johnmouth,Arizona,Dengue,Summer,178,42,159,386,85,10,36,29,ORS,Platelets,Paracetamol,712,41.19,LOW
2024-05-31,1039,Morton LLC Hospital,Hallton,West Virginia,COVID,Winter,149,34,134,293,72,11,30,18,Remdesivir,Paracetamol,Oxygen Support,447,45.73,LOW
2024-06-01,1060,"Walter, Jacobson and Harmon Hospital",Michaelton,California,Malaria,Winter,278,49,177,343,89,28,83,30,Chloroquine,Artemisinin,Primaquine,1390,51.6,LOW
2024-06-02,1075,Gray Group Hospital,New April,New Jersey,Flu,Winter,128,23,105,335,35,15,36,9,Paracetamol,Azithromycin,Vitamin C,512,31.34,LOW
2024-06-03,1028,Flores and Sons Hospital,Johnsonchester,Hawaii,Dengue,Winter,375,36,293,203,182,26,78,21,ORS,Platelets,Paracetamol,1875,144.33,HIGH
2024-06-04,1096,"Ferguson, Morales and Chavez Hospital",Ianside,Colorado,Malaria,Winter,370,72,330,205,106,29,100,31,Chloroquine,Artemisinin,Primaquine,1110,160.98,HIGH
2024-06-05,1093,Johnson-Fisher Hospital,Hollystad,Kentucky,Dengue,Winter,425,37,389,109,192,42,98,26,ORS,Platelets,Paracetamol,1275,356.88,HIGH
2024-06-06,1007,Brown and Sons Hospital,Lindseyville,New Hampshire,Dengue,Summer,382,47,267,118,97,25,90,28,ORS,Platelets,Paracetamol,1528,226.27,HIGH
2024-06-07,1042,Collins-Walsh Hospital,Lake Nancyside,South Dakota,Pneumonia,Summer,219,32,135,261,94,11,52,24,Amoxicillin,Azithromycin,Cough Syrup,876,51.72,LOW
2024-06-08,1022,Fuller PLC Hospital,Tiffanymouth,New Hampshire,Dengue,Summer,263,59,178,271,104,27,47,20,ORS,Platelets,Paracetamol,1315,65.68,MEDIUM
2024-06-09,1053,Crawford-Butler Hospital,Lake Natashahaven,Virginia,Typhoid,Summer,351,63,320,497,137,22,79,37,Ciprofloxacin,Azithromycin,ORS,1755,64.39,LOW
2024-06-10,1017,"Nelson, Guzman and Benson Hospital",Maryborough,Arkansas,Typhoid,Winter,147,18,132,492,56,15,23,8,Ciprofloxacin,Azithromycin,ORS,735,26.83,LOW
2024-06-11,1059,"Hurst, Robbins and Thornton Hospital",Morganburgh,Mississippi,Flu,Summer,435,87,303,260,118,42,93,26,Paracetamol,Azithromycin,Vitamin C,1740,116.54,HIGH
2024-06-12,1041,Best Group Hospital,Maryton,Delaware,Malaria,Winter,182,43,130,582,65,21,37,16,Chloroquine,Artemisinin,Primaquine,728,22.34,LOW
2024-06-13,1035,Kelley-Lester Hospital,Richardsmouth,Massachusetts,Dengue,Winter,278,24,234,488,117,14,74,18,ORS,Platelets,Paracetamol,834,47.95,LOW
2024-06-14,1029,"Williams, Owens and Lopez Hospital",Bentleyside,Mississippi,Dengue,Summer,434,100,354,287,210,23,113,77,ORS,Platelets,Paracetamol,868,123.34,HIGH
2024-06-15,1022,"Burns, Barnett and Carter Hospital",Reedburgh,Minnesota,COVID,Summer,167,15,154,380,47,16,46,10,Remdesivir,Paracetamol,Oxygen Support,835,40.53,LOW
2024-06-16,1089,Dickerson-Crane Hospital,Williamsbury,Hawaii,Pneumonia,Winter,499,90,401,445,177,43,123,47,Amoxicillin,Azithromycin,Cough Syrup,1996,90.11,HIGH
2024-06-17,1028,"Jackson, Allen and Rhodes Hospital",Lake Nicholasfurt,North Carolina,COVID,Winter,130,27,80,487,53,13,19,9,Remdesivir,Paracetamol,Oxygen Support,650,16.43,LOW
2024-06-18,1026,"Adams, Johnson and Bell Hospital",Lauraland,New Hampshire,Pneumonia,Winter,200,20,185,272,95,17,46,7,Amoxicillin,Azithromycin,Cough Syrup,800,68.01,MEDIUM
2024-06-19,1063,"Wade, Petersen and Goodwin Hospital",East Rachelstad,Ohio,Dengue,Rainy,222,20,170,338,106,17,62,11,ORS,Platelets,Paracetamol,444,50.3,LOW
2024-06-20,1081,"Cook, Pope and Poole Hospital",Brandonmouth,Iowa,Malaria,Summer,375,88,257,467,101,24,67,55,Chloroquine,Artemisinin,Primaquine,1500,55.03,LOW
2024-06-21,1047,Smith-Valdez Hospital,Caseyshire,South Carolina,Flu,Winter,415,49,270,404,160,34,97,29,Paracetamol,Azithromycin,Vitamin C,1660,66.83,MEDIUM
2024-06-22,1077,"Costa, White and Miller Hospital",Navarrotown,Maryland,Malaria,Summer,176,26,120,138,69,15,30,17,Chloroquine,Artemisinin,Primaquine,352,86.96,HIGH
2024-06-23,1067,Nolan PLC Hospital,Lake Edwin,Utah,COVID,Rainy,310,39,216,148,104,26,64,29,Remdesivir,Paracetamol,Oxygen Support,620,145.95,HIGH
2024-06-24,1018,Johnson LLC Hospital,Espinozaburgh,California,COVID,Summer,94,9,59,120,46,4,26,7,Remdesivir,Paracetamol,Oxygen Support,376,49.17,LOW
2024-06-25,1029,Nelson Group Hospital,Kellychester,South Carolina,Typhoid,Rainy,392,44,262,431,120,40,94,29,Ciprofloxacin,Azithromycin,ORS,1176,60.79,LOW
2024-06-26,1055,Sandoval-Barnes Hospital,Kennethside,New Jersey,Dengue,Winter,418,41,348,234,86,39,113,25,ORS,Platelets,Paracetamol,1672,148.72,HIGH
2024-06-27,1027,Gates PLC Hospital,West David,Missouri,Typhoid,Winter,214,36,159,482,55,13,57,15,Ciprofloxacin,Azithromycin,ORS,856,32.99,LOW
2024-06-28,1016,"Hernandez, Manning and Mcdonald Hospital",Lake Barbara,New Jersey,Typhoid,Winter,425,86,279,195,92,45,82,61,Ciprofloxacin,Azithromycin,ORS,2125,143.08,HIGH
2024-06-29,1064,Lambert Ltd Hospital,Alyssaburgh,Louisiana,COVID,Winter,296,50,210,541,126,27,80,29,Remdesivir,Paracetamol,Oxygen Support,592,38.82,LOW
2024-06-30,1061,Hutchinson-Johnson Hospital,West Kelsey,New Hampshire,COVID,Rainy,363,80,333,190,124,19,85,37,Remdesivir,Paracetamol,Oxygen Support,1815,175.26,HIGH
2024-07-01,1031,"Sloan, Fox and Briggs Hospital",Michaelmouth,Arkansas,COVID,Winter,432,103,293,309,110,35,123,43,Remdesivir,Paracetamol,Oxygen Support,1728,94.82,HIGH
2024-07-02,1044,"Ray, Pace and Stein Hospital",North Russell,Kansas,Malaria,Summer,307,27,258,337,91,25,47,20,Chloroquine,Artemisinin,Primaquine,1535,76.56,MEDIUM
2024-07-03,1082,"Massey, Hall and Mcdonald Hospital",Patriciabury,Rhode Island,Malaria,Rainy,305,46,206,544,82,25,52,24,Chloroquine,Artemisinin,Primaquine,610,37.87,LOW
2024-07-04,1061,Simpson-Schmidt Hospital,Lake Elaine,West Virginia,Dengue,Summer,372,32,343,135,160,39,62,21,ORS,Platelets,Paracetamol,1116,254.07,HIGH
2024-07-05,1000,Smith LLC Hospital,New Coryville,New Hampshire,COVID,Winter,330,70,265,255,161,16,76,35,Remdesivir,Paracetamol,Oxygen Support,1650,103.92,HIGH
2024-07-06,1023,Wu-Morrow Hospital,New John,North Dakota,Pneumonia,Rainy,87,11,66,130,18,8,20,6,Amoxicillin,Azithromycin,Cough Syrup,435,50.77,LOW
2024-07-07,1079,"Shelton, Reed and Peters Hospital",Dominicton,Arizona,Typhoid,Rainy,358,84,230,156,162,40,56,52,Ciprofloxacin,Azithromycin,ORS,1074,147.44,HIGH
2024-07-08,1081,"Garcia, Nolan and Coleman Hospital",Grahamstad,Illinois,Malaria,Winter,55,9,35,592,27,3,16,4,Chloroquine,Artemisinin,Primaquine,275,5.91,LOW
2024-07-09,1020,Morgan and Sons Hospital,East Brittanybury,Indiana,Malaria,Rainy,281,50,207,401,114,27,60,36,Chloroquine,Artemisinin,Primaquine,562,51.62,LOW
2024-07-10,1064,Hooper-Craig Hospital,Davisport,Nebraska,Flu,Winter,122,21,73,565,52,6,27,15,Paracetamol,Azithromycin,Vitamin C,244,12.92,LOW
2024-07-11,1045,Castillo Inc Hospital,East Roberttown,Michigan,Typhoid,Winter,309,26,266,566,70,20,50,17,Ciprofloxacin,Azithromycin,ORS,1236,47.0,LOW
2024-07-12,1075,Watson Group Hospital,Port Melissa,Wisconsin,Pneumonia,Winter,464,58,314,268,151,36,116,19,Amoxicillin,Azithromycin,Cough Syrup,1392,117.16,HIGH
2024-07-13,1078,"Lee, Adams and Smith Hospital",Christianmouth,Alabama,Flu,Winter,123,17,90,381,34,8,28,12,Paracetamol,Azithromycin,Vitamin C,246,23.62,LOW
2024-07-14,1030,Holloway Inc Hospital,East Heather,Hawaii,Pneumonia,Summer,374,39,265,184,159,43,58,20,Amoxicillin,Azithromycin,Cough Syrup,1870,144.02,HIGH
2024-07-15,1091,"Guzman, Macdonald and Chaney Hospital",Oconnorland,Arkansas,Typhoid,Summer,286,39,238,428,62,33,73,30,Ciprofloxacin,Azithromycin,ORS,858,55.61,LOW
2024-07-16,1062,Robinson-Diaz Hospital,Stephanieborough,North Carolina,Dengue,Summer,97,20,68,260,22,10,25,13,ORS,Platelets,Paracetamol,388,26.15,LOW
2024-07-17,1035,"Brown, Savage and Murphy Hospital",Shortmouth,Oklahoma,COVID,Summer,252,25,156,421,54,27,67,10,Remdesivir,Paracetamol,Oxygen Support,756,37.05,LOW
2024-07-18,1008,"Brown, Preston and Wyatt Hospital",Cooperfort,Massachusetts,Typhoid,Rainy,489,99,324,200,223,36,115,44,Ciprofloxacin,Azithromycin,ORS,1956,162.0,HIGH
2024-07-19,1053,Robertson-Lopez Hospital,New David,Maine,Typhoid,Summer,117,19,102,586,38,10,31,9,Ciprofloxacin,Azithromycin,ORS,351,17.41,LOW
2024-07-20,1001,Nicholson Inc Hospital,Virginialand,Ohio,Typhoid,Summer,486,40,321,386,136,35,74,12,Ciprofloxacin,Azithromycin,ORS,1944,83.16,MEDIUM
2024-07-21,1062,Webster-Wade Hospital,Johnport,Louisiana,COVID,Rainy,488,118,313,182,199,40,124,57,Remdesivir,Paracetamol,Oxygen Support,976,171.98,HIGH
2024-07-22,1062,Adams PLC Hospital,Simpsonborough,Nebraska,Flu,Rainy,285,36,267,457,130,25,57,11,Paracetamol,Azithromycin,Vitamin C,570,58.42,LOW
2024-07-23,1036,"Cox, Decker and Williams Hospital",North Olivia,Florida,Typhoid,Winter,398,40,304,235,197,40,66,24,Ciprofloxacin,Azithromycin,ORS,1990,129.36,HIGH
2024-07-24,1000,"Smith, Nguyen and Barrera Hospital",South George,Maryland,COVID,Summer,100,24,89,149,35,9,22,10,Remdesivir,Paracetamol,Oxygen Support,500,59.73,LOW
2024-07-25,1010,Cervantes-Bell Hospital,West Marcusbury,Nevada,Pneumonia,Rainy,338,59,214,100,78,27,78,26,Amoxicillin,Azithromycin,Cough Syrup,1014,214.0,HIGH
2024-07-26,1081,"Park, Cole and Ruiz Hospital",Michaelburgh,Utah,Malaria,Rainy,401,65,246,193,171,47,116,35,Chloroquine,Artemisinin,Primaquine,802,127.46,HIGH
2024-07-27,1006,"Price, Smith and Walker Hospital",Drakeborough,Kentucky,Typhoid,Winter,191,36,162,127,61,17,40,26,Ciprofloxacin,Azithromycin,ORS,764,127.56,HIGH
2024-07-28,1052,Walker-Zhang Hospital,Port Gabriella,Massachusetts,Flu,Rainy,312,65,187,245,146,18,73,19,Paracetamol,Azithromycin,Vitamin C,624,76.33,MEDIUM
2024-07-29,1021,Kerr-Mejia Hospital,North Virginiamouth,California,COVID,Rainy,102,17,95,438,27,9,19,10,Remdesivir,Paracetamol,Oxygen Support,510,21.69,LOW
2024-07-30,1082,Cooper-Schwartz Hospital,Port Curtis,West Virginia,Pneumonia,Summer,470,47,283,292,106,50,70,25,Amoxicillin,Azithromycin,Cough Syrup,2350,96.92,HIGH
2024-07-31,1088,Leon-Miles Hospital,Hayesfort,Oregon,Pneumonia,Winter,317,48,243,202,67,30,47,20,Amoxicillin,Azithromycin,Cough Syrup,951,120.3,HIGH
2024-08-01,1027,"Myers, Dyer and Rodriguez Hospital",New Kenneth,Nevada,Dengue,Rainy,389,42,283,124,151,41,108,20,ORS,Platelets,Paracetamol,1945,228.23,HIGH
2024-08-02,1042,Davis-Taylor Hospital,Heatherchester,Connecticut,Typhoid,Winter,176,33,132,362,37,16,47,22,Ciprofloxacin,Azithromycin,ORS,704,36.46,LOW
2024-08-03,1002,Joseph-Lewis Hospital,West Randall,Nebraska,Malaria,Winter,371,62,295,360,173,32,100,27,Chloroquine,Artemisinin,Primaquine,742,81.94,MEDIUM
2024-08-04,1095,King PLC Hospital,Crawfordborough,Tennessee,Dengue,Summer,215,42,151,225,63,19,39,21,ORS,Platelets,Paracetamol,645,67.11,MEDIUM
2024-08-05,1035,Hernandez PLC Hospital,Port Keithton,Montana,Flu,Winter,412,33,365,347,139,49,65,20,Paracetamol,Azithromycin,Vitamin C,2060,105.19,HIGH
2024-08-06,1091,"Rojas, Mercado and Coleman Hospital",Leroyburgh,Illinois,COVID,Winter,85,11,57,173,26,4,21,6,Remdesivir,Paracetamol,Oxygen Support,340,32.95,LOW
2024-08-07,1092,"Conley, Bruce and Moreno Hospital",Esteston,Illinois,Malaria,Rainy,139,28,84,471,41,9,33,9,Chloroquine,Artemisinin,Primaquine,417,17.83,LOW
2024-08-08,1089,Steele-Brooks Hospital,Sanchezberg,Washington,Flu,Summer,361,69,329,551,88,31,59,23,Paracetamol,Azithromycin,Vitamin C,722,59.71,LOW
2024-08-09,1019,Hunter-Butler Hospital,North Christyfurt,Montana,Malaria,Rainy,415,97,319,236,170,43,112,64,Chloroquine,Artemisinin,Primaquine,830,135.17,HIGH
2024-08-10,1016,"Escobar, Stewart and Oneal Hospital",Christineborough,South Carolina,COVID,Winter,86,18,65,531,27,6,24,12,Remdesivir,Paracetamol,Oxygen Support,258,12.24,LOW
2024-08-11,1021,Jones-Ward Hospital,South Abigailshire,Kentucky,Malaria,Rainy,437,42,368,224,179,33,97,26,Chloroquine,Artemisinin,Primaquine,1311,164.29,HIGH
2024-08-12,1076,"Jones, Barnes and Ramirez Hospital",New Ronaldville,New Jersey,Typhoid,Summer,326,35,269,313,98,37,76,16,Ciprofloxacin,Azithromycin,ORS,1304,85.94,HIGH
2024-08-13,1048,Conley-Edwards Hospital,Linmouth,New Hampshire,Pneumonia,Rainy,208,28,131,165,93,19,44,8,Amoxicillin,Azithromycin,Cough Syrup,832,79.39,MEDIUM
2024-08-14,1075,Osborne-Simpson Hospital,West Madisonborough,Wisconsin,Malaria,Summer,106,24,79,212,40,10,17,11,Chloroquine,Artemisinin,Primaquine,212,37.26,LOW
2024-08-15,1100,Hammond Ltd Hospital,Nicholasfurt,Rhode Island,COVID,Winter,359,35,326,497,156,22,83,21,Remdesivir,Paracetamol,Oxygen Support,1795,65.59,MEDIUM
2024-08-16,1088,Richardson-Brown Hospital,Hooperland,Maine,Typhoid,Summer,332,56,260,210,84,27,54,28,Ciprofloxacin,Azithromycin,ORS,664,123.81,HIGH
2024-08-17,1056,"Garcia, Cruz and Gonzalez Hospital",South Alecfurt,Missouri,Dengue,Winter,195,35,168,450,47,12,57,27,ORS,Platelets,Paracetamol,780,37.33,LOW
2024-08-18,1015,Franklin and Sons Hospital,Ashleyport,South Dakota,COVID,Rainy,302,67,194,229,92,31,45,34,Remdesivir,Paracetamol,Oxygen Support,1510,84.72,MEDIUM
2024-08-19,1098,Brown and Sons Hospital,Rogerburgh,Rhode Island,Flu,Summer,270,27,219,197,59,18,55,20,Paracetamol,Azithromycin,Vitamin C,1080,111.17,HIGH
2024-08-20,1089,"Johnston, Brown and Smith Hospital",Rodgersport,Michigan,COVID,Rainy,72,10,56,586,33,4,16,6,Remdesivir,Paracetamol,Oxygen Support,144,9.56,LOW
2024-08-21,1025,Stanley-Parker Hospital,Port Kevin,Iowa,Flu,Summer,325,54,242,158,114,26,58,33,Paracetamol,Azithromycin,Vitamin C,1625,153.16,HIGH
2024-08-22,1096,"Perez, Dominguez and Smith Hospital",West Stacey,Illinois,COVID,Summer,414,36,361,147,127,45,65,21,Remdesivir,Paracetamol,Oxygen Support,828,245.58,HIGH
2024-08-23,1041,"Mcknight, Thompson and Oconnor Hospital",West Carrie,Utah,COVID,Summer,354,46,249,242,118,28,57,33,Remdesivir,Paracetamol,Oxygen Support,1062,102.89,HIGH
2024-08-24,1033,"Jones, Greer and Wagner Hospital",Port Kathrynfort,Wisconsin,Dengue,Winter,417,69,354,270,99,25,74,26,ORS,Platelets,Paracetamol,834,131.11,HIGH
2024-08-25,1078,"Floyd, Lee and Russell Hospital",West Angelamouth,Ohio,Dengue,Summer,124,10,109,185,36,9,35,5,ORS,Platelets,Paracetamol,620,58.92,LOW
2024-08-26,1060,"Graham, Little and Weiss Hospital",East Juan,Michigan,Flu,Winter,320,65,278,379,141,19,87,47,Paracetamol,Azithromycin,Vitamin C,640,73.35,MEDIUM
2024-08-27,1001,Miles Inc Hospital,North Douglasberg,Texas,Typhoid,Rainy,420,83,341,526,85,24,75,35,Ciprofloxacin,Azithromycin,ORS,2100,64.83,LOW
2024-08-28,1004,Sims Ltd Hospital,Melissaton,Colorado,Typhoid,Summer,61,8,47,119,18,5,16,6,Ciprofloxacin,Azithromycin,ORS,305,39.5,LOW
2024-08-29,1081,"Miller, Griffith and Gates Hospital",West Mary,Arkansas,Dengue,Rainy,285,35,197,471,70,30,64,25,ORS,Platelets,Paracetamol,855,41.83,LOW
2024-08-30,1001,Wilson-Kramer Hospital,Port Daniel,Colorado,Malaria,Summer,287,63,204,335,122,26,69,20,Chloroquine,Artemisinin,Primaquine,574,60.9,LOW
2024-08-31,1053,"Fry, Meyer and Harmon Hospital",Colemanside,Connecticut,Typhoid,Rainy,392,38,309,491,151,24,69,12,Ciprofloxacin,Azithromycin,ORS,1960,62.93,LOW
2024-09-01,1012,"Hogan, Nelson and Smith Hospital",Colontown,California,Malaria,Summer,111,26,104,541,39,7,28,16,Chloroquine,Artemisinin,Primaquine,333,19.22,LOW
2024-09-02,1099,"Hansen, Arroyo and Morrison Hospital",South Michellemouth,North Dakota,Flu,Rainy,69,5,44,519,26,7,16,2,Paracetamol,Azithromycin,Vitamin C,138,8.48,LOW
2024-09-03,1063,Miller LLC Hospital,Weeksport,Nevada,Pneumonia,Summer,316,35,279,337,78,36,89,13,Amoxicillin,Azithromycin,Cough Syrup,1264,82.79,MEDIUM
2024-09-04,1077,Ellis Group Hospital,Alexanderland,Mississippi,Dengue,Winter,427,63,318,454,116,39,92,42,ORS,Platelets,Paracetamol,1708,70.04,MEDIUM
2024-09-05,1079,"Kaiser, Pruitt and Callahan Hospital",New Rhondahaven,Minnesota,Flu,Summer,121,10,76,400,42,8,25,6,Paracetamol,Azithromycin,Vitamin C,484,19.0,LOW
2024-09-06,1090,"Davis, Baker and Powers Hospital",Lake Tracybury,Kentucky,Pneumonia,Summer,311,76,263,275,92,25,90,52,Amoxicillin,Azithromycin,Cough Syrup,622,95.64,HIGH
2024-09-07,1019,Nolan-Carroll Hospital,East Christopher,Maine,Flu,Summer,366,91,328,192,88,29,107,31,Paracetamol,Azithromycin,Vitamin C,732,170.83,HIGH
2024-09-08,1080,"Taylor, Reyes and Hamilton Hospital",Vazqueztown,Montana,Flu,Rainy,177,15,118,382,41,11,29,11,Paracetamol,Azithromycin,Vitamin C,885,30.89,LOW
2024-09-09,1058,"Sanders, Bowman and Gould Hospital",Lake Johnbury,Mississippi,Pneumonia,Winter,282,57,178,354,82,27,54,29,Amoxicillin,Azithromycin,Cough Syrup,564,50.28,LOW
2024-09-10,1014,Young-Moore Hospital,Washingtonside,Alaska,Flu,Winter,486,40,423,388,214,58,129,30,Paracetamol,Azithromycin,Vitamin C,2430,109.02,HIGH
2024-09-11,1092,Gamble-Barton Hospital,Michaelhaven,Florida,Malaria,Summer,492,121,378,443,192,56,99,54,Chloroquine,Artemisinin,Primaquine,1968,85.33,HIGH
2024-09-12,1081,"Andrews, Morton and Lopez Hospital",East Zacharytown,Minnesota,Typhoid,Winter,189,40,125,459,43,9,56,18,Ciprofloxacin,Azithromycin,ORS,945,27.23,LOW
2024-09-13,1098,"Mccoy, Gonzales and Hardy Hospital",Stephanieport,Vermont,Malaria,Winter,52,9,31,107,16,5,11,5,Chloroquine,Artemisinin,Primaquine,260,28.97,LOW
2024-09-14,1021,Hernandez-Santiago Hospital,Tateshire,Tennessee,Pneumonia,Rainy,234,45,215,389,102,21,69,30,Amoxicillin,Azithromycin,Cough Syrup,936,55.27,LOW
2024-09-15,1095,Smith Ltd Hospital,Michaelbury,Michigan,Dengue,Winter,146,27,92,452,53,12,23,14,ORS,Platelets,Paracetamol,730,20.35,LOW
2024-09-16,1070,"Cobb, Guerra and Stanley Hospital",South Maryberg,Delaware,COVID,Summer,181,21,145,245,74,19,42,8,Remdesivir,Paracetamol,Oxygen Support,724,59.18,LOW
2024-09-17,1005,"Peterson, Bryant and Salazar Hospital",Ramosbury,Kansas,COVID,Summer,469,56,385,321,137,52,136,41,Remdesivir,Paracetamol,Oxygen Support,2345,119.94,HIGH
2024-09-18,1042,"Adams, Holmes and Wilson Hospital",Barronchester,Maine,Pneumonia,Winter,151,36,127,251,44,14,29,16,Amoxicillin,Azithromycin,Cough Syrup,453,50.6,LOW
2024-09-19,1027,Douglas PLC Hospital,South Garyburgh,Louisiana,Pneumonia,Summer,90,10,70,460,25,6,22,4,Amoxicillin,Azithromycin,Cough Syrup,180,15.22,LOW
2024-09-20,1027,"Henson, Pham and Bean Hospital",Parkermouth,Georgia,Malaria,Summer,70,15,52,491,16,7,12,6,Chloroquine,Artemisinin,Primaquine,210,10.59,LOW
2024-09-21,1073,Morrow-Watson Hospital,Lake Heidi,Maine,Typhoid,Winter,470,50,283,186,220,52,78,38,Ciprofloxacin,Azithromycin,ORS,1880,152.15,HIGH
2024-09-22,1065,Martinez PLC Hospital,Robinsonchester,Alaska,COVID,Winter,321,38,279,522,89,24,54,18,Remdesivir,Paracetamol,Oxygen Support,642,53.45,LOW
2024-09-23,1006,Jackson-Evans Hospital,Port Melissaland,Tennessee,Dengue,Winter,217,33,194,414,44,14,44,9,ORS,Platelets,Paracetamol,1085,46.86,LOW
2024-09-24,1015,Tucker-Allen Hospital,Bryanport,Hawaii,Malaria,Rainy,79,12,52,471,16,7,12,7,Chloroquine,Artemisinin,Primaquine,158,11.04,LOW
2024-09-25,1001,"Russo, Hanson and Griffith Hospital",East Laurie,Alaska,Pneumonia,Winter,242,47,159,194,70,27,65,37,Amoxicillin,Azithromycin,Cough Syrup,726,81.96,MEDIUM
2024-09-26,1091,"Bradford, Jennings and Guzman Hospital",South Rachelview,Maine,Pneumonia,Winter,487,69,354,192,154,30,134,21,Amoxicillin,Azithromycin,Cough Syrup,1461,184.38,HIGH
2024-09-27,1042,Wells PLC Hospital,South Annamouth,Texas,Flu,Summer,123,28,82,537,30,13,25,22,Paracetamol,Azithromycin,Vitamin C,246,15.27,LOW
2024-09-28,1067,Ingram-Ingram Hospital,Holmesland,Kentucky,Dengue,Winter,380,64,300,290,95,19,83,39,ORS,Platelets,Paracetamol,760,103.45,HIGH
2024-09-29,1038,Allen-Rivers Hospital,South Michaelland,Maine,Dengue,Winter,442,70,345,132,188,29,95,29,ORS,Platelets,Paracetamol,884,261.36,HIGH
2024-09-30,1007,Anderson-Aguilar Hospital,Ryantown,Hawaii,Malaria,Winter,185,28,172,495,61,18,32,16,Chloroquine,Artemisinin,Primaquine,555,34.75,LOW
2024-10-01,1029,Adams Inc Hospital,Ashleyland,Colorado,Typhoid,Winter,222,52,139,518,104,24,62,18,Ciprofloxacin,Azithromycin,ORS,1110,26.83,LOW
2024-10-02,1090,Johnson-Jimenez Hospital,Murrayshire,Nevada,Flu,Winter,268,57,203,513,68,23,42,34,Paracetamol,Azithromycin,Vitamin C,1340,39.57,LOW
2024-10-03,1003,Cox-Walker Hospital,Mitchellfurt,New Jersey,COVID,Rainy,465,61,331,199,152,40,79,24,Remdesivir,Paracetamol,Oxygen Support,2325,166.33,HIGH
2024-10-04,1027,Parker-Figueroa Hospital,North Paul,Colorado,Flu,Rainy,143,33,130,122,67,15,26,25,Paracetamol,Azithromycin,Vitamin C,286,106.56,HIGH
2024-10-05,1049,Brown-White Hospital,West Benjamin,Texas,Dengue,Winter,322,35,287,569,98,33,73,24,ORS,Platelets,Paracetamol,1288,50.44,LOW
2024-10-06,1038,Smith-Carroll Hospital,Port Sarahchester,Nebraska,Dengue,Summer,76,10,55,346,21,6,19,7,ORS,Platelets,Paracetamol,152,15.9,LOW
2024-10-07,1025,Porter Group Hospital,Port Samantha,Delaware,Dengue,Summer,184,40,115,268,74,11,33,12,ORS,Platelets,Paracetamol,368,42.91,LOW
2024-10-08,1071,Holt and Sons Hospital,South Amymouth,Wyoming,Malaria,Summer,205,31,165,266,60,10,50,10,Chloroquine,Artemisinin,Primaquine,410,62.03,LOW
2024-10-09,1043,Johnson-Fields Hospital,East Ronald,Vermont,Malaria,Winter,157,21,134,393,60,13,44,15,Chloroquine,Artemisinin,Primaquine,314,34.1,LOW
2024-10-10,1024,Wright LLC Hospital,Kelleyland,New York,COVID,Rainy,177,29,144,454,47,9,32,20,Remdesivir,Paracetamol,Oxygen Support,885,31.72,LOW
2024-10-11,1079,Schaefer LLC Hospital,Courtneytown,Wisconsin,COVID,Summer,459,73,289,552,165,46,96,26,Remdesivir,Paracetamol,Oxygen Support,1836,52.36,LOW
2024-10-12,1016,"Wheeler, Cross and Bernard Hospital",Garciachester,New Hampshire,Flu,Rainy,129,18,95,494,48,14,19,11,Paracetamol,Azithromycin,Vitamin C,387,19.23,LOW
2024-10-13,1001,Jones-Robbins Hospital,South Thomas,Illinois,COVID,Summer,245,60,173,208,94,25,52,19,Remdesivir,Paracetamol,Oxygen Support,1225,83.17,MEDIUM
2024-10-14,1057,Rodriguez and Sons Hospital,Wilsonburgh,Oklahoma,Dengue,Rainy,321,64,265,346,155,20,51,27,ORS,Platelets,Paracetamol,1284,76.59,MEDIUM
